tweet_id,author_id,in_response_to_tweet_id,created_at,text,response_tweet_id,inbound,human_reply,intent,clean_text,clean_reply
100484,customer_100484,,2023-10-15 12:00:00,I am locked out of my Amazon account because the 2FA OTP is sending to my old phone number.,100485,True,Account security is our top priority. Please visit amzn.to/account-recovery or send us a DM so our account verification team can assist you securely. ^PK,Account Access,I am locked out of my Amazon account because the 2FA OTP is sending to my old phone number.,Account security is our top priority. Please visit amzn.to/account-recovery or send us a DM so our account verification team can assist you securely. ^PK
100486,customer_100486,,2023-10-15 12:00:00,"Credit card is declined only on Amazon website, works fine elsewhere. Please fix this.",100487,True,This may be caused by an expired billing address on file. Please verify your billing details at amzn.to/payments or DM us for further assistance. ^KL,Payment Issue,"Credit card is declined only on Amazon website, works fine elsewhere. Please fix this.",This may be caused by an expired billing address on file. Please verify your billing details at amzn.to/payments or DM us for further assistance. ^KL
100488,customer_100488,,2023-10-15 12:00:00,The laptop I received today has a cracked screen and doesn't power on. Terrible packaging!,100489,True,We are very sorry to hear your laptop arrived damaged! Please DM us your order number so we can arrange an immediate pickup and expedited replacement. ^AB,Product Complaint,The laptop I received today has a cracked screen and doesn't power on. Terrible packaging!,We are very sorry to hear your laptop arrived damaged! Please DM us your order number so we can arrange an immediate pickup and expedited replacement. ^AB
100490,customer_100490,,2023-10-15 12:00:00,"App says delivered to front porch at 2 PM, but I was home and nothing was delivered. Package missing!",100491,True,"Sometimes carriers mark items delivered prematurely. Please check around your property or with neighbors. If it doesn't show up in 24 hours, DM us. ^AB",Delivery Problem,"App says delivered to front porch at 2 PM, but I was home and nothing was delivered. Package missing!","Sometimes carriers mark items delivered prematurely. Please check around your property or with neighbors. If it doesn't show up in 24 hours, DM us. ^AB"
100492,customer_100492,,2023-10-15 12:00:00,The courier didn't come to pick up the return package today as scheduled. Please reschedule.,100493,True,Sorry for the missed return pickup! Please DM us your pickup tracking ID and preferred date/time slot so we can rebook the courier for you. ^RT,Return Request,The courier didn't come to pick up the return package today as scheduled. Please reschedule.,Sorry for the missed return pickup! Please DM us your pickup tracking ID and preferred date/time slot so we can rebook the courier for you. ^RT
100494,customer_100494,,2023-10-15 12:00:00,Does Amazon Prime membership include Kindle Unlimited books?,100495,True,"Prime includes Prime Reading (a rotating catalog of books and magazines), while Kindle Unlimited is a separate subscription with a wider catalog. DM if you have questions! ^OP",Other,Does Amazon Prime membership include Kindle Unlimited books?,"Prime includes Prime Reading (a rotating catalog of books and magazines), while Kindle Unlimited is a separate subscription with a wider catalog. DM if you have questions! ^OP"
100496,customer_100496,,2023-10-15 12:00:00,Tracking says delayed in transit since Monday. When can I expect delivery?,100497,True,Sorry to hear your package is delayed in transit. Please send us a direct message with your tracking number so our logistics team can investigate. ^RK,Order Delay,Tracking says delayed in transit since Monday. When can I expect delivery?,Sorry to hear your package is delayed in transit. Please send us a direct message with your tracking number so our logistics team can investigate. ^RK
100498,customer_100498,,2023-10-15 12:00:00,I canceled the order before it dispatched. When will the refund be credited back to my bank?,100499,True,"Once an order is canceled, the pre-authorization hold is released within 3-7 business days depending on your bank. Send a DM if you need a transaction receipt. ^LK",Refund Request,I canceled the order before it dispatched. When will the refund be credited back to my bank?,"Once an order is canceled, the pre-authorization hold is released within 3-7 business days depending on your bank. Send a DM if you need a transaction receipt. ^LK"
100500,customer_100500,,2023-10-15 12:00:00,I am locked out of my Amazon account because the 2FA OTP is sending to my old phone number.,100501,True,Account security is our top priority. Please visit amzn.to/account-recovery or send us a DM so our account verification team can assist you securely. ^PK,Account Access,I am locked out of my Amazon account because the 2FA OTP is sending to my old phone number.,Account security is our top priority. Please visit amzn.to/account-recovery or send us a DM so our account verification team can assist you securely. ^PK
100502,customer_100502,,2023-10-15 12:00:00,My Amazon Pay balance is not showing up when I try to pay for my grocery order.,100503,True,"Sorry for the glitch! Try signing out and signing back in. If your balance still isn't available at checkout, please send us a DM with your account email. ^DV",Payment Issue,My Amazon Pay balance is not showing up when I try to pay for my grocery order.,"Sorry for the glitch! Try signing out and signing back in. If your balance still isn't available at checkout, please send us a DM with your account email. ^DV"
100504,customer_100504,,2023-10-15 12:00:00,Received the wrong color and size for the jacket I ordered. I ordered Medium Black not XL Yellow.,100505,True,Apologies for the mix-up! You can easily set up a free return and replacement via Your Orders or DM us and we'll process it for you right away. ^MP,Product Complaint,Received the wrong color and size for the jacket I ordered. I ordered Medium Black not XL Yellow.,Apologies for the mix-up! You can easily set up a free return and replacement via Your Orders or DM us and we'll process it for you right away. ^MP
